36,100,80
220,68,6
516,284,2
52,16,14
188,280,4
268,432,2
148,112,100
164,240,12
216,260,2
140,200,64
232,392,2
216,264,2
148,116,70
164,244,26
140,204,30
188,288,2
232,396,2
164,248,16
216,268,4
140,208,24
548,136,2
68,200,2
196,72,4
196,76,16
368,440,2
196,100,12
248,120,6
344,400,2
288,292,4
264,252,2
368,444,2
280,380,22
248,124,4
196,104,20
316,272,8
240,212,10
344,404,2
288,296,6
368,448,2
280,384,10
248,128,2
264,256,6
196,108,32
316,276,12
344,408,2
216,92,6
240,216,16
48,40,130
280,388,2
216,96,8
48,44,136
444,400,2
616,740,2
48,48,554
80,152,164
340,212,4
80,156,148
416,280,2
588,772,2
340,216,2
364,260,10
296,112,6
364,264,2
380,392,4
296,116,2
effects\攻击3.fsi,,28
416,288,2
380,396,4
116,260,4
364,268,2
132,392,2
116,264,2
440,220,22
52,20,8
440,224,16
516,292,8
52,24,4
440,228,2
268,440,2
516,296,12
52,28,20
148,120,70
772,104,2
188,292,8
268,444,2
164,252,2
216,272,8
148,124,76
140,212,22
772,108,2
188,296,6
164,256,6
216,276,12
148,128,118
140,216,18
592,404,2
84,340,2
196,80,20
712,576,2
592,408,2
68,216,2
196,84,28
32,176,4
196,88,16
60,308,2
316,280,6
368,452,4
248,132,4
264,260,14
196,112,14
344,412,8
240,220,10
264,264,18
4,52,4
368,456,2
280,392,12
248,136,8
196,116,32
316,284,14
240,224,18
264,268,10
280,396,8
316,288,16
240,228,18
48,52,118
548,600,2
48,56,36
80,160,94
340,220,4
444,412,2
80,164,86
348,140,2
340,224,4
468,460,2
444,416,2
296,120,2
80,168,98
416,292,2
364,272,2
468,464,2
296,124,4
468,468,2
296,128,6
144,400,2
116,272,2
448,140,2
220,80,2
440,232,4
544,424,4
124,40,4
220,84,2
440,236,18
124,44,8
52,32,54
220,88,2
396,136,2
464,284,2
124,48,4
52,36,68
216,280,8
164,260,2
268,452,2
148,132,104
140,220,22
892,436,2
216,284,4
164,264,6
148,136,80
244,416,6
140,224,26
164,268,14
216,288,8
168,904,2
140,228,8
712,584,2
592,416,2
196,92,14
60,312,2
84,356,2
196,96,8
368,460,2
248,140,10
196,120,16
292,400,2
224,100,10
368,464,4
264,272,18
196,124,26
316,292,18
248,144,12
292,404,6
344,424,2
240,232,18
224,104,6
368,468,2
264,276,6
196,128,22
316,296,12
248,148,16
344,428,4
292,408,2
240,236,30
224,108,8
48,60,74
48,64,68
48,68,92
80,172,100
392,404,2
444,424,4
340,232,2
80,176,66
340,236,2
348,152,2
468,472,6
444,428,2
364,284,2
348,156,2
296,136,6
364,288,2
116,284,14
168,456,2
184,588,10
116,288,14
220,92,12
124,52,6
560,564,2
52,40,156
220,96,2
440,248,2
612,588,2
52,44,116
124,56,32
464,296,4
52,48,52
148,140,140
192,400,2
244,420,8
124,100,162
268,464,2
216,292,38
148,144,84
164,272,14
140,232,20
124,104,144
592,420,2
216,296,8
148,148,138
140,236,4
124,108,168
620,404,6
564,296,2
592,428,2
568,932,2
620,408,4
264,280,4
368,472,4
196,132,36
248,152,16
344,432,2
292,412,10
224,112,8
240,240,18
264,284,6
368,476,2
248,156,14
196,136,46
272,36,2
240,244,40
292,416,4
344,436,4
224,116,6
640,260,4
692,432,2
4,76,4
264,288,8
360,568,2
240,248,26
48,72,128
640,264,6
80,180,64
48,76,114
428,304,2
340,240,8
80,184,30
468,480,2
348,160,2
296,140,6
340,244,6
80,188,22
296,144,4
364,292,2
364,296,4
296,148,6
828,336,8
184,592,12
116,292,6
528,312,2
492,420,2
184,596,2
116,296,4
440,252,4
124,60,30
568,488,2
492,428,4
544,448,2
440,256,2
124,64,48
52,52,100
124,68,44
52,56,56
228,300,4
148,152,122
164,280,4
124,112,192
140,240,2
228,304,12
576,300,2
944,476,2
164,284,8
148,156,88
244,436,2
228,308,4
124,116,164
140,244,8
628,324,2
472,112,4
164,288,28
620,412,2
44,200,12
472,116,2
328,300,14
44,204,4
328,304,2
44,208,2
328,308,2
368,480,4
248,160,18
196,140,32
292,420,2
344,440,2
224,120,6
172,100,34
264,292,6
248,164,38
196,144,70
240,252,12
344,444,8
292,424,4
224,124,4
172,104,66
264,296,8
248,168,66
196,148,28
344,448,6
224,128,4
240,256,18
292,428,4
172,108,72
48,80,82
648,188,2
48,84,110
428,312,2
640,276,2
324,120,10
272,100,2
420,400,2
48,88,194
80,192,62
340,252,2
428,316,4
324,124,2
80,196,16
444,448,4
272,108,4
420,408,2
296,156,2
72,8,4
372,112,2
440,260,2
476,308,2
372,116,4
528,328,2
544,456,2
492,436,2
124,72,92
52,60,50
520,416,2
440,268,2
124,76,42
52,64,76
52,68,114
148,160,114
228,312,6
124,120,264
164,292,6
268,484,2
148,164,102
140,252,8
228,316,8
124,124,396
620,420,2
148,168,98
116,760,2
140,256,10
124,128,226
328,312,6
320,400,6
44,216,2
328,316,8
276,300,2
248,172,32
196,152,32
240,260,6
320,408,2
344,452,4
172,112,40
224,132,12
368,496,2
196,156,28
248,176,10
276,308,10
240,264,8
172,116,38
224,136,8
640,280,2
180,880,2
240,268,2
596,176,2
48,92,216
376,300,40
92,200,28
524,600,2
48,96,206
640,288,6
376,304,6
324,132,2
340,260,4
392,432,4
428,324,2
92,204,26
272,112,8
348,180,16
272,116,22
376,308,8
324,136,10
392,436,2
296,160,54
92,208,14
348,184,4
340,268,16
296,164,20
296,168,12
120,400,2
128,316,2
268,72,8
372,120,4
268,76,10
492,444,2
124,80,36
440,276,2
124,84,68
52,72,152
220,400,2
124,88,58
52,76,74
176,300,4
228,320,2
220,404,4
148,172,62
228,324,4
220,408,2
140,260,4
124,132,242
148,176,98
140,264,4
228,328,2
124,136,176
524,156,2
328,320,12
424,600,2
328,324,10
44,228,2
196,160,24
328,328,2
248,180,22
292,440,4
344,460,2
320,416,2
172,120,46
224,140,10
928,816,2
196,164,14
248,184,18
344,464,2
240,272,4
292,444,6
276,316,6
172,124,56
224,144,40
196,168,34
248,188,16
344,468,4
240,276,10
172,128,30
224,148,14
572,144,2
640,292,2
640,296,2
376,312,26
92,212,12
272,120,10
420,420,2
324,144,4
668,976,2
340,272,2
92,216,4
392,444,2
376,316,2
428,336,2
420,424,2
300,104,2
324,148,2
348,192,6
296,172,10
272,128,10
420,428,2
296,176,8
144,452,2
268,80,8
792,476,38
624,620,2
196,628,2
268,84,2
440,280,2
504,304,2
424,156,2
396,180,2
52,80,46
124,92,64
52,84,108
124,96,118
52,88,150
148,180,72
176,312,2
192,440,2
124,140,202
148,184,60
176,316,10
124,144,198
628,352,2
148,188,68
192,448,2
124,148,198
524,164,2
28,100,4
724,636,2
68,272,10
540,296,2
28,104,6
328,332,14
620,448,6
200,100,32
320,420,4
44,236,8
28,108,8
328,336,8
276,320,4
320,424,2
200,104,22
196,172,38
248,192,20
272,72,6
320,428,2
344,472,6
292,452,8
172,132,42
224,152,28
200,108,26
240,280,10
196,176,34
248,196,22
272,76,6
292,456,2
276,328,8
172,136,50
224,156,16
240,284,12
676,344,2
240,288,4
596,196,40
728,368,2
428,340,4
376,320,2
92,220,10
444,472,2
324,152,2
272,132,8
340,280,4
92,224,20
376,324,2
428,344,2
392,452,8
420,432,4
300,112,6
340,284,4
324,156,4
92,228,8
428,348,2
392,456,4
296,180,6
272,136,10
404,308,4
340,288,2
296,184,18
792,480,4
296,188,4
144,460,2
144,464,2
492,464,2
520,444,2
396,192,2
52,92,240
100,100,174
396,196,4
52,96,242
228,340,2
176,320,2
100,104,182
148,192,38
192,452,2
228,344,2
124,152,140
100,108,260
552,300,2
148,196,36
192,456,2
124,156,110
44,240,4
28,112,4
96,412,2
628,368,2
328,340,2
304,300,10
328,344,2
44,244,2
28,116,2
96,416,2
304,304,4
200,112,24
320,432,2
800,600,16
196,180,42
304,308,4
344,480,2
320,436,2
276,332,12
200,116,32
224,160,10
172,140,36
196,184,62
240,292,2
344,484,2
272,84,6
276,336,8
224,164,28
172,144,56
196,188,42
240,296,2
272,88,12
344,488,2
224,168,20
172,148,64
76,100,306
508,500,4
92,232,12
376,332,2
428,352,2
76,104,334
272,140,4
420,440,2
300,120,6
340,292,6
444,484,2
92,236,8
376,336,2
428,356,2
324,164,4
76,108,360
272,144,6
420,444,10
300,124,4
296,192,8
340,296,10
392,468,2
272,148,16
300,128,4
296,196,10
144,472,2
600,600,2
120,436,2
492,472,2
520,452,2
504,324,2
476,348,2
204,300,4
504,328,6
204,304,2
100,112,324
192,460,2
228,352,4
204,308,6
220,436,4
100,116,306
176,332,2
124,160,132
124,164,88
140,296,6
124,168,54
628,376,2
408,500,4
708,528,4
96,424,2
328,352,8
176,40,4
408,504,2
320,440,2
304,312,8
200,120,42
44,256,6
60,384,6
408,508,2
320,444,8
276,340,12
304,316,6
200,124,26
60,388,6
196,192,52
176,48,2
272,92,16
292,472,2
276,344,10
172,152,36
224,172,38
200,128,38
196,196,48
344,496,2
276,348,6
172,156,92
224,176,20
92,240,4
76,112,354
28,12,14
352,300,4
92,244,4
272,152,18
76,116,376
28,16,10
420,452,2
352,304,8
428,368,2
92,248,2
272,156,12
352,308,2
420,456,4
300,136,2
804,344,2
804,348,2
528,372,2
400,140,6
504,332,2
492,484,2
308,500,4
400,144,26
504,336,4
200,44,2
204,312,10
220,440,4
100,120,440
228,360,6
204,316,2
220,444,2
176,340,2
100,124,374
1456,712,2
296,664,4
176,344,8
228,364,10
124,172,64
100,128,338
552,320,2
228,368,4
124,176,46
552,324,4
44,260,2
28,132,4
628,388,2
576,368,2
328,360,6
372,620,2
408,512,2
252,300,12
304,320,8
60,392,12
328,364,2
372,624,6
304,324,8
320,452,4
252,304,10
200,132,26
1224,852,2
skill\夺魄一刀89308\夺魄一刀89308_下层.fsi,,28
328,368,6
372,628,2
176,56,24
304,328,2
320,456,2
276,352,4
252,308,8
172,160,54
224,180,26
200,136,10
1224,856,2
292,484,2
276,356,16
172,164,82
224,184,34
172,168,58
224,188,54
728,396,2
76,120,378
28,20,42
324,180,2
376,352,4
272,160,8
76,124,338
420,460,80
352,312,10
28,24,84
428,376,4
376,356,4
272,164,12
324,184,4
76,128,414
420,464,2
352,316,2
28,28,784
976,844,2
324,188,4
392,488,8
272,168,10
420,468,8
300,148,4
1048,888,2
120,452,2
452,320,2
504,340,14
104,328,2
492,492,2
504,344,2
452,324,4
152,300,2
200,52,2
204,320,10
200,56,14
204,324,4
100,132,334
220,456,2
124,180,44
100,136,280
536,200,2
124,184,36
124,188,38
96,440,2
628,396,2
576,376,2
552,336,2
44,272,2
96,444,4
28,144,2
176,60,8
408,524,2
252,312,6
320,460,4
304,332,4
200,140,46
44,276,4
28,148,2
328,376,4
176,64,2
252,316,4
304,336,6
320,464,4
200,144,64
176,68,12
320,468,4
276,364,2
172,172,190
224,192,30
200,148,18
276,368,2
172,176,110
224,196,18
192,944,2
428,380,2
376,360,8
76,132,386
352,320,6
28,32,116
428,384,2
324,192,4
272,172,16
76,136,298
508,536,2
420,472,2
352,324,4
28,36,112
300,152,8
376,368,2
92,268,2
272,176,20
300,156,2
352,328,2
128,372,2
196,676,2
180,48,2
436,204,2
608,548,2
200,60,18
520,484,2
452,336,4
220,460,10
200,64,6
520,488,2
100,140,192
104,24,2
32,12,20
152,316,2
220,464,2
176,360,6
204,336,2
200,68,4
100,144,194
104,28,6
32,16,4
192,492,2
176,364,4
228,384,2
124,192,40
100,148,184
576,380,2
192,496,2
228,388,2
124,196,16
576,384,2
552,344,6
576,388,2
44,280,6
552,348,2
72,412,2
304,340,4
252,320,4
44,284,8
28,156,2
328,384,2
252,324,4
320,472,4
304,344,2
176,72,2
200,152,74
252,328,4
176,76,10
276,372,2
304,348,6
200,156,40
172,180,82
276,376,2
172,184,68
704,372,2
172,188,56
192,952,2
76,140,224
584,208,2
336,200,2
28,40,122
376,372,6
76,144,170
272,180,20
420,480,8
336,204,2
352,332,6
28,44,66
300,160,14
428,396,2
76,148,158
376,376,4
272,184,18
28,48,68
420,484,2
352,336,2
300,164,14
272,188,14
420,488,6
300,168,20
128,380,4
180,56,10
12,4,2
452,340,2
572,660,4
924,1016,2
120,476,4
372,192,2
12,8,8
572,664,8
452,344,2
476,388,2
452,348,2
204,340,2
344,72,2
200,72,6
104,32,2
32,20,32
204,344,2
100,152,152
200,76,14
104,36,12
32,24,58
228,392,4
100,156,148
204,348,2
32,28,154
576,392,2
552,352,2
672,672,2
576,396,2
708,568,2
236,200,16
328,392,2
304,352,4
236,204,22
200,160,40
176,80,52
328,396,2
320,484,4
236,208,20
276,380,4
176,84,40
304,356,6
200,164,32
320,488,2
172,192,56
176,88,60
200,168,44
52,100,280
172,196,46
52,104,242
376,380,10
52,108,118
76,152,150
28,52,42
376,384,8
272,192,10
76,156,130
28,56,42
420,492,10
352,344,4
404,364,2
300,172,20
376,388,4
272,196,8
420,496,2
300,176,14
952,836,2
180,60,4
180,64,6
384,200,2
436,220,2
180,68,8
384,204,2
436,224,4
504,372,2
120,488,2
384,208,2
436,228,4
200,80,20
136,200,68
400,184,4
104,40,22
152,332,2
200,84,40
204,352,6
136,204,20
100,160,204
32,32,2958
104,44,8
324,676,2
344,88,2
152,336,2
308,548,2
200,88,32
136,208,22
100,164,74
32,36,188
104,48,18
588,400,2
176,384,2
100,168,36
552,360,2
708,572,2
604,380,4
552,364,2
484,216,2
28,172,2
552,368,12
252,340,2
236,212,14
304,364,2
176,92,42
236,216,18
200,172,56
252,348,22
276,392,2
320,496,2
176,96,26
200,176,66
276,396,4
52,112,108
76,160,106
52,116,112
508,560,2
584,228,2
28,60,28
284,200,10
376,392,4
76,164,70
28,64,26
352,352,58
284,204,8
336,224,4
300,180,12
1232,708,2
712,200,2
76,168,100
456,548,2
28,68,4
284,208,10
300,184,10
832,524,2
1556,1224,2
300,188,14
180,72,4
488,400,2
120,492,2
180,76,12
436,232,2
504,380,2
104,368,2
120,496,2
436,236,20
600,664,2
400,196,2
204,360,2
152,340,4
308,552,2
200,92,32
136,212,16
32,40,130
104,52,32
768,108,2
204,364,2
152,344,4
200,96,24
136,216,22
100,172,54
1004,572,2
32,44,110
104,56,100
852,388,2
204,368,2
152,348,2
100,176,42
32,48,94
552,372,2
484,228,20
552,376,4
604,396,2
184,200,32
236,220,22
304,372,2
236,224,10
184,204,40
200,180,140
252,356,6
304,376,4
184,208,36
236,228,22
200,184,46
200,188,38
52,120,224
732,528,2
52,124,132
76,172,36
52,128,86
352,360,2
404,380,4
284,212,2
28,72,4
336,232,2
76,176,32
336,236,8
352,364,2
404,384,2
284,216,10
28,76,28
300,192,12
300,196,10
352,368,4
180,80,10
180,84,12
436,240,4
384,220,2
180,88,10
504,392,2
384,228,2
436,248,4
136,220,16
248,60,2
412,208,2
104,60,88
152,352,2
136,224,14
100,180,38
32,52,30
104,64,62
204,376,4
152,356,4
136,228,10
100,184,34
32,56,10
104,68,66
588,420,2
100,188,26
484,232,18
552,380,12
484,236,2
552,384,24
656,576,2
288,400,8
372,680,2
252,360,2
552,388,2
288,404,6
304,380,14
236,232,20
184,212,16
252,364,6
304,384,2
288,408,2
236,236,22
200,192,38
184,216,24
332,516,2
304,388,20
200,196,52
52,132,52
76,180,28
52,136,32
388,412,2
28,80,2
284,220,10
336,240,4
312,200,8
76,184,22
404,392,2
28,84,22
336,244,4
352,372,4
284,224,14
432,524,2
312,204,6
76,188,40
352,376,6
28,88,12
284,228,12
432,528,2
132,500,74
312,208,8
660,208,2
952,868,2
180,92,32
180,96,34
700,1016,2
384,232,6
924,1056,2
488,424,2
516,404,2
436,256,2
488,428,2
412,216,2
452,388,4
152,360,2
136,232,8
32,60,8
248,72,6
104,72,62
616,400,2
100,192,18
136,236,10
32,64,2
104,76,92
616,404,2
204,388,2
152,368,2
100,196,22
300,668,2
32,68,6
468,112,4
484,240,4
580,520,2
484,244,4
468,116,4
588,436,2
552,396,2
288,412,2
184,220,46
236,240,22
280,500,8
212,200,42
304,392,12
288,416,2
184,224,28
236,244,18
280,504,2
212,204,38
304,396,12
184,228,22
236,248,26
212,208,36
52,140,22
52,144,4
388,420,2
176,876,2
52,148,26
76,192,38
388,424,2
352,380,2
284,232,2
28,92,16
380,512,2
312,212,16
76,196,18
268,108,2
28,96,2
352,384,2
388,428,2
284,236,8
312,216,8
380,516,4
952,872,2
352,388,2
1024,1024,10
368,112,2
360,200,4
488,436,4
412,224,2
360,204,4
436,268,2
136,240,26
360,208,2
104,80,70
112,200,16
152,372,2
136,244,70
104,84,116
32,72,18
112,204,22
136,248,2
104,88,112
32,76,42
112,208,18
1100,884,2
588,444,2
484,252,4
460,212,2
588,448,2
288,420,2
168,100,72
460,216,2
1236,924,2
252,380,2
288,424,4
184,232,36
236,252,6
168,104,60
332,532,2
212,212,42
skill\天昏地暗89305\天昏地暗89305_上层.fsi,,32
288,428,2
252,384,8
236,256,2
184,236,26
168,108,72
212,216,58
52,152,20
84,12,2
396,68,2
52,156,14
268,112,8
388,432,2
336,260,6
284,240,8
312,220,42
260,200,14
336,264,8
284,244,6
268,116,4
416,416,2
380,524,12
312,224,24
260,204,12
352,396,4
336,268,6
284,248,4
380,528,2
1516,1248,2
260,208,14
312,228,12
effects\防御3.fsi,,28
464,400,6
384,252,2
412,232,2
360,212,4
464,404,2
384,256,2
368,128,2
488,448,2
8,4,4
136,252,10
32,80,12
104,92,226
112,212,12
8,8,16
744,108,2
564,400,2
616,420,4
136,256,6
216,408,4
112,216,14
104,96,254
32,84,40
32,88,8
512,236,2
564,408,2
460,220,2
904,1060,2
236,260,6
288,432,2
484,268,4
184,240,16
168,112,52
316,412,2
160,200,60
212,220,14
56,356,2
184,244,20
236,264,14
168,116,46
160,204,46
212,224,18
236,268,4
184,248,16
56,8,2
160,208,42
212,228,46
88,200,36
88,204,20
52,160,20
84,20,12
176,892,2
52,164,12
88,208,8
84,24,8
268,120,4
416,420,2
364,400,2
176,896,2
52,168,6
84,28,48
336,272,2
268,124,4
284,252,6
380,532,8
312,232,4
260,212,4
336,276,2
388,448,8
284,256,22
268,128,10
312,236,8
260,216,12
764,428,6
156,584,2
384,260,4
368,132,6
360,220,4
584,732,2
412,240,2
156,588,18
412,244,2
516,436,2
384,268,2
360,228,2
112,220,14
136,264,2
112,224,20
32,92,48
512,240,2
152,396,2
136,268,6
32,96,4
112,228,10
564,416,2
512,248,2
536,296,2
484,276,2
288,440,4
168,120,64
264,400,2
288,444,8
236,272,8
168,124,68
184,252,8
316,424,2
212,232,60
160,212,38
288,448,2
236,276,4
168,128,60
184,256,14
316,428,2
212,236,28
160,216,14
568,144,2
688,464,2
1560,912,2
88,212,4
156,40,2
252,84,2
88,216,2
52,172,2
84,32,36
80,304,2
52,176,2
336,280,6
84,36,16
388,452,2
268,132,2
284,260,14
312,240,4
364,412,4
260,220,16
388,456,2
336,284,4
268,136,6
284,264,18
312,244,2
364,416,4
416,436,12
260,224,16
284,268,10
432,568,2
312,248,4
260,228,16
156,592,20
156,596,2
488,464,2
384,272,10
360,232,4
384,276,8
488,468,2
360,236,4
412,256,4
112,232,6
112,236,8
616,444,2
484,280,2
512,256,2
580,560,2
460,244,2
580,564,2
236,280,2
288,452,2
168,132,46
184,260,6
316,432,6
160,220,14
212,240,10
792,116,4
184,264,6
236,284,6
288,456,2
168,136,32
316,436,6
160,224,14
212,244,14
2048,1024,2
236,288,2
184,268,8
160,228,20
212,248,28
88,220,2
648,308,2
52,180,2
680,568,2
84,40,20
204,888,2
88,228,2
52,184,2
80,316,2
388,460,6
268,140,8
84,44,18
156,56,4
416,440,12
244,100,8
284,272,6
336,292,8
388,464,2
268,144,10
84,48,36
312,252,8
416,444,10
260,232,26
244,104,2
364,424,6
388,468,2
336,296,4
284,276,8
268,148,16
312,256,6
416,448,8
244,108,2
260,236,20
740,408,2
464,432,2
360,240,10
384,284,2
412,264,2
360,244,2
136,280,4
360,248,2
160,36,2
412,268,2
112,240,14
136,284,2
188,456,2
216,436,6
112,244,6
616,452,2
136,288,6
skill\万妖降服89310\万妖降服89310.fsi,,38
112,248,8
548,308,2
512,268,2
580,572,4
168,140,82
460,256,2
264,420,6
316,440,4
144,100,46
56,384,2
236,292,6
184,272,14
168,144,68
212,252,18
264,424,2
160,232,14
144,104,72
56,388,2
236,296,4
184,276,12
168,148,64
212,256,6
316,448,4
160,236,26
144,108,48
88,232,12
80,320,2
156,60,8
88,236,6
80,324,2
156,64,8
84,52,32
348,300,2
80,328,4
388,472,4
284,280,16
156,68,16
268,152,16
84,56,48
416,452,4
588,944,2
348,304,4
312,260,10
364,432,2
260,240,18
284,284,6
388,476,2
268,156,38
312,264,2
348,308,4
364,436,2
416,456,2
260,244,18
244,116,8
764,452,8
284,288,8
116,432,2
312,268,6
260,248,8
292,100,4
584,760,2
612,736,2
516,460,2
384,292,4
412,272,2
360,252,2
160,40,2
292,104,2
516,464,2
188,460,2
384,296,4
360,256,2
464,448,6
216,440,8
292,108,2
160,44,2
136,292,4
112,252,2
160,48,4
548,312,2
effects\magic_辅助类.fsi,,36
136,296,4
540,400,2
216,448,2
324,60,2
632,596,2
588,492,2
12,12,52
540,408,4
460,264,4
368,620,4
12,16,22
248,300,2
184,280,8
168,152,36
368,624,4
248,304,4
264,432,2
160,240,18
212,260,10
144,112,94
184,284,4
168,156,48
368,628,2
212,264,10
248,308,2
316,456,8
160,244,18
144,116,88
212,268,6
160,248,14
88,240,2
640,416,2
88,244,6
156,72,14
84,60,48
156,76,44
268,160,18
84,64,90
416,460,4
348,312,2
192,100,10
340,400,4
284,292,10
268,164,12
84,68,110
260,252,4
312,272,16
364,444,2
348,316,4
192,104,22
244,124,8
388,488,12
284,296,14
268,168,34
312,276,4
416,468,4
260,256,16
192,108,36
244,128,4
696,316,2
448,316,2
464,452,2
412,280,2
292,112,4
440,408,2
360,260,4
412,284,2
360,264,2
412,288,2
160,56,14
112,260,4
360,268,8
496,300,2
744,156,2
796,328,2
216,456,2
112,264,2
564,452,2
496,308,2
564,456,4
12,20,4
540,416,2
512,288,8
460,272,4
12,24,2
168,160,40
460,276,2
12,28,8
248,312,2
316,460,2
144,120,130
240,400,6
184,292,12
168,164,64
264,444,2
248,316,2
212,272,18
144,124,134
160,252,4
664,460,2
640,420,4
184,296,4
168,168,46
160,256,4
212,276,24
316,468,2
144,128,156
544,144,2
152,892,2
544,148,2
156,80,16
152,896,2
156,84,30
84,72,124
348,320,2
296,300,18
388,492,4
156,88,40
268,172,16
84,76,106
244,132,8
348,324,2
260,260,16
364,452,2
416,472,4
192,112,22
312,280,14
296,304,6
340,412,4
268,176,18
296,308,4
312,284,12
416,476,6
192,116,20
244,136,14
260,264,10
340,416,6
312,288,16
260,268,10
1592,1172,2
368,180,4
448,328,2
292,120,4
396,316,2
160,60,10
292,124,6
464,464,2
360,272,4
368,188,2
216,460,4
160,64,12
360,276,4
292,128,2
216,464,2
164,444,4
160,68,22
164,448,4
512,292,2
564,464,2
512,296,2
12,32,4
540,428,2
460,284,2
196,300,2
248,320,8
168,172,66
460,288,2
212,280,16
316,472,4
144,132,180
160,260,12
288,496,2
168,176,60
212,284,10
248,328,4
144,136,104
196,308,6
160,264,6
160,268,8
212,288,10
568,196,2
64,220,2
560,284,2
716,496,2
88,264,2
64,224,2
560,288,2
84,80,166
156,92,94
88,268,8
268,180,10
84,84,240
156,96,100
348,332,2
244,140,8
364,460,12
296,312,12
192,120,20
340,420,6
268,184,28
84,88,166
416,484,4
348,336,2
244,144,8
364,464,2
296,316,6
312,292,4
260,272,16
192,124,12
696,332,2
592,140,2
268,188,32
364,468,6
312,296,16
244,148,18
260,276,14
192,128,12
340,428,6
696,336,2
448,332,40
568,656,2
396,324,2
320,108,8
344,152,4
292,132,6
368,196,8
772,300,2
344,156,2
360,284,4
292,136,6
160,72,14
112,280,4
148,324,4
360,288,4
160,76,14
796,348,2
188,496,2
112,284,12
148,328,4
164,456,2
168,180,68
12,48,10
248,332,2
144,140,102
240,420,4
120,100,112
168,184,44
248,336,2
212,292,22
196,316,6
160,272,12
144,144,86
120,104,102
168,188,74
212,296,18
160,276,4
144,148,132
120,108,160
48,100,220
88,272,4
64,232,2
48,104,222
220,100,14
48,108,114
84,92,176
220,104,6
348,340,4
296,320,6
268,192,6
84,96,174
296,324,4
260,280,6
348,344,6
192,132,50
244,152,22
220,108,8
340,432,6
268,196,18
260,284,12
364,476,2
192,136,22
244,156,22
340,436,4
696,344,2
260,288,2
568,660,4
592,156,2
568,664,2
424,304,4
320,112,6
464,480,2
424,308,4
292,140,6
320,116,6
344,164,2
292,144,4
360,292,14
160,80,38
344,168,2
464,488,2
360,296,2
292,148,2
160,84,38
796,356,4
268,656,2
148,336,6
112,292,2
160,88,112
564,480,2
540,440,2
112,296,2
228,56,4
540,444,2
1024,500,2
12,56,2
248,340,2
224,300,6
168,192,40
248,344,2
196,324,8
316,492,2
160,280,4
144,152,94
344,624,12
224,304,12
120,112,176
168,196,48
248,348,22
196,328,2
316,496,4
160,284,2
144,156,102
224,308,8
120,116,184
692,624,2
160,288,12
164,924,2
64,240,2
48,112,56
324,300,14
48,116,90
220,112,6
324,304,16
80,376,2
364,480,2
296,332,2
192,140,18
324,308,20
244,160,14
220,116,16
340,440,14
260,292,8
244,164,6
296,336,6
192,144,36
340,444,2
940,932,2
260,296,12
364,488,2
192,148,60
244,168,28
340,448,8
644,184,2
96,100,174
644,188,6
96,104,262
424,312,2
96,108,272
424,316,4
344,172,6
396,344,2
440,448,2
292,152,4
772,320,2
148,340,2
344,176,2
292,156,12
160,92,78
124,300,4
796,364,2
148,344,6
160,96,100
124,304,2
548,360,2
496,340,2
228,60,2
472,300,18
124,308,4
472,308,2
1024,512,12
196,332,4
144,160,114
224,312,6
120,120,382
160,292,2
144,164,108
224,316,8
120,124,248
